Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
04885940280;SEDE;IMPRESA INDIVIDUALE;;03/06/2015;IL BIANCOSPINO ERBORISTERIA DI BERARDI ALESSANDRA;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO AL DETTAGLIO DI PRODOTTI DI ERBORISTERIA;47.75.2;Altre attività di commercio al dettaglio;VIA KENNEDY, 1, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05292130282;SEDE;IMPRESA INDIVIDUALE;;22/06/2020;JPR ECOMMERCE DI RICCARDO MASSAROTTO;35010;SAN GIORGIO DELLE PERTICHE;;;COMMERCIO AL DETTAGLIO DI ATTREZZATURA SPORTIVA E PRODOTTI PER IL FITNESS EFFETTUATO VIA INTERNET;47.91.1;Altre attività di commercio al dettaglio;VIA MARIN, 23, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03744890280;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;27/09/2010;KAP INTERNATIONAL S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;;;COMMERCIO ELETTRONICO AL DETTAGLIO E ALL'INGROSSO DI ARREDAMENTI IN ALLUMINIO (DAL 27/09/2010);47.91.1;Altre attività di commercio al dettaglio;VIA FORNACE, 8/G, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
00743020968;UL;SOCIETA' PER AZIONI;;01/06/2016;KASANOVA S.P.A.;35010;SAN GIORGIO DELLE PERTICHE;;;COMMERCIO AL DETTAGLIO DI CASALINGHI, CRISTALLERIE, PORCELLANE, PICCOLI ELETTRODOMESTICI PER LA CUCINA, ARTICOLI DA REGALO, LISTA NOZZE, MOBILI PER GIARDINO E PER L'INFANZIA (DAL 01/06/2016);47.59.2;Altre attività di commercio al dettaglio;VIA CASELLE, 1, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.kasanova.com/it;kasanova, linea, cottura, design, card, petra, listino, special, price, eco, regalo, idee, gift, prodotti, negozi, carrello, cucina, trazzi, luca, casa, offerte, arredo, dark, evolution, grape, linea cottura, special price, cottura eco, gift card, idee regalo;True;it;https://www.facebook.com/sharer/sharer.php?u=https://www.kasanova.com/it/blog/arredamento-terrazzo-giardino-in-estate;;;https://youtube.com/c/kasanova;;https://www.instagram.com/kasanova/
02817030162;UL;SOCIETA' PER AZIONI;;31/05/2012;KIKO S.P.A.;35010;SAN GIORGIO DELLE PERTICHE;;;COMMERCIO AL DETTAGLIO DI PRODOTTI COSMETICI (DAL 31/05/2012);47.75.1;Altre attività di commercio al dettaglio;VIA CASELLE, 1/7, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.kikocosmetics.com/it-it/;recensioni, kiko, sellers, viso, makeup, palette, pelle, cura, trucco, prodotti, kisses, ordine, labbra, mani, occhi, pochette, glow, recensione, fondotinta, tracciamento, promozioni, festival, bellezza, green, country, cura pelle, kiko kisses, tracciamento ordine, festival glow, sets kits;;it, pl, en;;;;;;
03631230285;SEDE;SOCIETA' IN NOME COLLETTIVO;;02/05/2001;LA FENICE S.N.C. DI GATTO TOBIA E C.;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO AMBULANTE DI ALIMENTI E BEVANDE (DAL 27.6.2002).;47.81;Altre attività di commercio al dettaglio;VIA ANCONETTA, 23, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01745560282;UL;IMPRESA INDIVIDUALE;;05/06/2012;LAGO GIANNI;35010;SAN GIORGIO DELLE PERTICHE;3-9;;COMMERCIO AL DETTAGLIO DI ARTICOLI DI ABBIGLIAMENTO E ACCESSORI (DAL 05/06/2012);47.71;Altre attività di commercio al dettaglio;VIA CASELLE, 1/4, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03817770286;SEDE;IMPRESA INDIVIDUALE;;18/04/2003;LAURETTI MARIO;35010;SAN GIORGIO DELLE PERTICHE;0-2;; AGENTE DI COMMERCIO PER LA VENDITA DI PRODOTTI CHIMICI INDUSTRIALI (COLORI, VERNICI, STUCCHI, DILUENTI) PER L'INDUSTRIA E L'ARTIGIANATO (DAL 11.04.2003) ***TRATTASI DI IMPRESA NON ISCRITTA NEL RUOLO AGENTI E RAPPRESENTANTI DI CUI ALLA LEGGE N. 204/1985***;46.15.04;Altre attività di commercio all'ingrosso;VIA MONTEGRAPPA, 1, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05352390289;SEDE;IMPRESA INDIVIDUALE;;03/01/2022;LEADER SALON MAROCAIN DI CHAOUECH AYMEN;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO AL DETTAGLIO DI MOBILI PER LA CASA;47.59.1;Altre attività di commercio al dettaglio;VIA ROMA, 404, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01929460283;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;19/12/1984;LIBRAZOO S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;3-9;049/5742069;COMMERCIO ALL'INGROSSO DI PRODOTTI PER E DELL'AGRICOLTURA E LA ZOOTECNIA;46.21.22;Altre attività di commercio all'ingrosso;VIA MARGARISE, 10, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01929460283;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/10/2007;LIBRAZOO S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;3-9;;;46.21.22;Altre attività di commercio all'ingrosso;VIA PRA' DELLA FIERA, 5, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01929460283;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/10/2007;LIBRAZOO S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;3-9;;COMMERCIO ALL'INGROSSO DI PRODOTTI PER E DELL'AGRICOLTURA E LA ZOOTECNIA, FLORICOLTURA, PRODOTTI USO ALIMENTAZIONE DI ANIMALI (DAL 01.10.2007);46.21.22;Altre attività di commercio all'ingrosso;VIA MARGARISE, 8, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03913380287;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;22/04/2004;MACELLERIA GARDIN DI MASSAROTTO PAOLA E C. S.A.S.;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO AL DETTAGLIO DI CARNI E DI PRODOTTI A BASE DI CARNE ULTERIORI SPECIFICHE: COMMERCIO AL DETTAGLIO DI CARNI BOVINE, SUINE, EQUINE, OVINE E CAPRINE COMMERCIO AL DETTAGLIO DI CARNI DI VOLATILI, DI CONIGLI E DI SELVAGGINA ATTIVITA  DELLE MACELLERIE, INCLUSA LA PREPARAZIONE DELLE CARNI ABITUALMENTE CONNESSA CON LA VENDITA;47.22;Altre attività di commercio al dettaglio;VIA CAVINO, 29, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
07347430634;UL;SOCIETA' PER AZIONI;;31/05/2012;MARALD S.P.A.;35010;SAN GIORGIO DELLE PERTICHE;;;COMMERCIO AL DETTAGLIO DI ABBIGLIAMENTO UOMO E ACCESSORI (DAL 31/05/2012);47.71.1;Altre attività di commercio al dettaglio;VIA CASELLE, 1/21, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
02633340241;SEDE;IMPRESA INDIVIDUALE;;22/05/2009;MARCO PIASENTINI;35010;SAN GIORGIO DELLE PERTICHE;0-2;; AGENTE DI COMMERCIO NEL SETTORE TESSILE E SEMILAVORATI IN GOMMA PER L'INDUSTRIA DELL'IMBOTTITO (DAL 02.05.2009);46.16;Altre attività di commercio all'ingrosso;VIA MARCO POLO, 5/A, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04004410280;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;01/04/2005;MARIANGELA MODA ITALIA SAS DI NEAGU STEFAN & C.;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO ALL'INGROSSO DI SAPONI, DETERSIVI E ALTRI PRODOTTI PER LA PULIZIA;46.42.1;Altre attività di commercio all'ingrosso;VIA ROMA, 158, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05012260286;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;27/10/2016;MARIO LAURETTI SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;SAN GIORGIO DELLE PERTICHE;0-2;;AGENTE / RAPPRESENTANTE DI VERNICI, CARTE DA PARATI, STUCCHI E CORNICI DECORATIVI;46.15.04;Altre attività di commercio all'ingrosso;VIA MONTEGRAPPA, 1/B, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03673770289;UL;SOCIETA' IN NOME COLLETTIVO;;31/05/2012;MARTE S.N.C. DI LAGO ANDREA & C.;35010;SAN GIORGIO DELLE PERTICHE;3-9;;COMMERCIO AL DETTAGLIO DI ABBIGLIAMENTO ED ACCESSORI E CALZATURE (DAL 31/05/2012);47.71;Altre attività di commercio al dettaglio;VIA CASELLE, 1/34, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.martestockstore.it/;marte, donna, store, easy, chic, resi, spedizioni, items, proudly, wix, tab, mostrare, navigate, small, prodotti, centurie, abbigliamento, cittadella, ordini, gratuita, euro, camposampiero, trasferito, permettono, tante, easy chic, marte easy, marte store, navigate items, spedizioni resi;True;it, en;http://facebook.com/martestockstore;;;;;https://instagram.com/martestockstore
03673770289;UL;SOCIETA' IN NOME COLLETTIVO;;07/02/2013;MARTE S.N.C. DI LAGO ANDREA & C.;35010;VILLA DEL CONTE;3-9;;COMMERCIO AL DETTAGLIO DI ABBIGLIAMENTO, ACCESSORI E SCARPE (DAL 07/02/2013);47.71;Altre attività di commercio al dettaglio;VIA RESTELLO, 1, 35010 VILLA DEL CONTE PD;https://www.martestockstore.it/;marte, store, easy, chic, donna, prodotti, mostrare, navigate, proudly, items, spedizioni, resi, wix, tab, centurie, abbigliamento, small, cittadella, camposampiero, discoteca, qualita, ufficio, tante, giorgio, grintoso, marte easy, easy chic, marte store, prodotti mostrare, spedizioni resi;True;it, en;http://facebook.com/martestockstore;;;;;https://instagram.com/martestockstore
05001390284;SEDE;IMPRESA INDIVIDUALE;;07/09/2016;MASIERO PAOLO;35010;SAN GIORGIO DELLE PERTICHE;0-2;;AGENTE E RAPPRESENTANTE DI MATERIALI PER L'EDILIZIA.;46.13.02;Altre attività di commercio all'ingrosso;VIA ROMA, 3, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04217790288;SEDE;IMPRESA INDIVIDUALE;INFO@STUDIOCELIN.191.IT;10/07/2007;MASON ALESSIO;35010;SAN GIORGIO DELLE PERTICHE;0-2;; AGENTE DI COMMERCIO PER LA VENDITA DI PRODOTTI IDROTERMOSANITARI (DAL 01/06/2007)***TRATTASI DI IMPRESA NON ISCRITTA AL RUOLO AGENTI E RAPPRESENTANTI DI CUI ALLA LEGGE N. 204/1985***;46.13.03;Altre attività di commercio all'ingrosso;VIA CAPITINI, 3A, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04612440281;SEDE;IMPRESA INDIVIDUALE;;23/05/2012;MAX CALOR DI BERNARDELLO EZIO;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO AL DETTAGLIO DI LEGNA;47.78.4;Altre attività di commercio al dettaglio;VIA COCCHE, 45, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05270520280;SEDE;IMPRESA INDIVIDUALE;;18/02/2020;MAZAEFF ARMAND;35010;SAN GIORGIO DELLE PERTICHE;0-2;;PROCACCIATORI D'AFFARI DI MOBILI, ARTICOLI D'ARREDO PER LA CASA;46.15.06;Altre attività di commercio all'ingrosso;VIA BROSE, 12, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
00984570283;SEDE;SOCIETA' IN NOME COLLETTIVO;;16/02/1981;MAZZON SNC DI MAZZON GIOVANNA & C.;35010;SAN GIORGIO DELLE PERTICHE;0-2;049/5747029;COMMERCIO ALL'INGROSSO DI ARTICOLI IN FERRO E ALTRI METALLI (FERRAMENTA), (DAL 15/4/1981).;46.74.1;Altre attività di commercio all'ingrosso;VIA ROMA, 46, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.ferramentamazzon.it/;kubica, cromo, satin, utensili, ferramenta, lucido, mazzon, pertiche, giorgio, chiuso, batteria, offerte, cognome, acconsento, spiegato, trattamento, oro, metabo, roto, grass, ricerca, cassetti, koblenz, guide, agb, kubica cromo, cromo satin, ferramenta mazzon, giorgio pertiche, trattamento spiegato;True;it;https://www.facebook.com/#;;;;;
01222760389;SEDE;IMPRESA INDIVIDUALE;;21/04/2004;MAZZONI CESARE;35010;SAN GIORGIO DELLE PERTICHE;0-2;; AGENTE E RAPPRESENTANTE DI COMMERCIO PER LA VENDITA DI PIANTE DA INTERNO ED ESTERNO E PRODOTTI E ARTICOLI PER ORTOFLOROVIVAISMO (DAL 01.04.2004);46.11.02;Altre attività di commercio all'ingrosso;VIA TIZIANO VECELLIO, 6/6, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05113890288;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/08/2018;MB TRADING S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO ALL'INGROSSO DI CALZATURE E ACCESSORI (DAL 01/08/2018);46.42.4;Altre attività di commercio all'ingrosso;VIA FORNACE SECONDA STRADA, 10, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05250870283;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;04/11/2019;MESCA INTERNATIONAL S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;;;COMMERCIO ALL'INGROSSO DI MACCHINE UTENSILI (INCLUSE LE RELATIVE PARTI INTERCAMBIABILI);46.62;Commercio all'ingrosso di macchinari e attrezzature;VIA ROMA, 154, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01736680990;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;09/02/2009;METALSISTEM LIGURIA S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;;;;46.72.1;Altre attività di commercio all'ingrosso;VIA UNGHERIA, 25/B, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01556780284;SEDE;SOCIETA' IN NOME COLLETTIVO;;18/01/1982;MONDIAL CORREDI DI BRONAMONTE L. &  C. S.N.C.;35010;SAN GIORGIO DELLE PERTICHE;0-2;049/5742959;COMMERCIO AL MINUTO A DOMICILIO A MEZZO INCARICATI DI CORREDI, BIANCHERIA INTIMA (DAL 12.07.1982);47.99.1;Altre attività di commercio al dettaglio;VIA ROMA, 374, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01556780284;UL;SOCIETA' IN NOME COLLETTIVO;;18/01/1982;MONDIAL CORREDI DI BRONAMONTE L. &  C. S.N.C.;35010;SAN GIORGIO DELLE PERTICHE;0-2;049/5742959;COMMERCIO AL MINUTO DI ARTICOLI DI ABBIGLIAMENTO (DAL 06.03.1989) COMMERCIO ALL'INGROSSO DI ARTICOLI PER LA CASA, ABBIGLIAMENTO E ACCESSORI, BIANCHERIA PERSONALE E COMMERCIO AMBULANTE DI BIANCHERIA E ARTICOLI PER LA CASA (DAL 01/01/1999);47.71;Altre attività di commercio al dettaglio;VIA ROMA, 334, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
05121610280;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;MONTIN@PETANDFOOD.IT;27/02/2018;MONTIN PET&FOOD SHOP SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFI CATA;35010;SAN GIORGIO DELLE PERTICHE;;049/5742656;MINIMERCATO ED ALTRO ESERCIZIO NON SPECIALIZZATI DI ALIMENTARI VARI, (DAL 21/02/2018);47.11.4;Commercio al dettaglio in esercizi non specializzati (supermercati e grandi magazzini);VIA MARGARISE, 15, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
01340380284;UL;SOCIETA' IN NOME COLLETTIVO;;08/05/1997;MY MARKET LA TORRE S.N.C. DI ALBERTO PETRIN & C.;35010;SANTA GIUSTINA IN COLLE;3-9;049/592221;COMMERCIO AL MINUTO DI GENERI ALIMENTARI (DAL 8.5.1997);47.11.4;Commercio al dettaglio in esercizi non specializzati (supermercati e grandi magazzini);VIA DON GIUSEPPE LAGO, 6, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
02579920287;SEDE;SOCIETA' IN NOME COLLETTIVO;;22/11/1993;NALON ALBINO S.N.C. DI NALON GIANDOMENICO & C.;35010;SAN GIORGIO DELLE PERTICHE;0-2;049/5747076;COMMERCIO AL DETTAGLIO DI MATERIALI DA COSTRUZIONE, CERAMICHE E PIASTRELLE (DAL 30.9.1993);47.52.3;Altre attività di commercio al dettaglio;VIA ROMA, 163, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.nalonalbino.it/;pellet, stufa, prodotti, montegrappa, stufe, legna, ravelli, cucine, calore, numero, nalon, albino, recenti, barbecue, caminetti, prevenzione, economiche, chiamiamole, fumarie, incendi, canne, guida, padova, caminetto, pertiche, stufa pellet, pellet montegrappa, stufe pellet, nalon albino, cucine economiche;True;it;https://www.facebook.com/nalonalbinosnc/;;;;;
02836320123;UL;SOCIETA' PER AZIONI;;20/07/2019;NAU S.P.A.;35010;SAN GIORGIO DELLE PERTICHE;;;COMMERCIO AL DETTAGLIO DI MATERIALE PER OTTICA E ACCESSORI (DAL 20/07/2019);47.78.2;Altre attività di commercio al dettaglio;VIA CASELLE, 1, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.nau.it/;preferiti, nau, occhiali, lenti, vista, sole, confronto, carrello, donna, ast, contatto, prodotti, card, occhiale, progressive, astucci, arrivare, personalizza, scegliere, bambino, prenota, regalo, appuntamento, lingua, junior, occhiali sole, occhiali vista, lenti contatto, lenti progressive, sole donna;True;it, en, es;https://www.facebook.com/naueyewear/;;https://www.linkedin.com/company/nau-/;https://www.youtube.com/user/nauottica;;https://www.instagram.com/naueyewear/
04582860286;SEDE;IMPRESA INDIVIDUALE;;05/08/2011;NIANE SERIGNE MODOU KHABANE;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO PRESSO IL DOMICILIO DEL CONSUMATORE (PORTA A PORTA)DI PRODOTTI DI ABBIGLIAMENTO, SCARPE, BORSE E TAPPETTI;47.99.1;Altre attività di commercio al dettaglio;VIA GIOVANNI DA CAVINO, 58/4, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
02527890343;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;09/10/2018;NUOVA CISA FORMAGGI S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;3-9;;COMMERCIO ALL'INGROSSO DI PRODOTTI LATTIERO-CASEARI E DI UOVA (DAL 17/11/2018);46.33.1;Altre attività di commercio all'ingrosso;VIA ROMA, 292, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.nuovacisaformaggi.it/;gr, padano, grana, formaggi, cisa, reggiano, latte, confezione, parmigiano, prodotto, origine, sale, caglio, formaggio, ingredienti, grassi, conservante, stagionatura, cucina, naturale, produzione, spicchi, migliori, grattugia, tavola, grana padano, parmigiano reggiano, cisa formaggi, gr gr, latte sale;;it;;;;https://www.youtube.com/channel/UCNTAqYDxrj7A9_Cda_NXX1g;;
04146490273;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/02/2014;ORIENTE S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;;;COMMERCIO ALL'INGROSSO DI MOBILI ED ARTICOLI PER L'ARREDAMENTO DI QUALSIASI MATERIALE (DAL 11/03/2016).;46.47.1;Altre attività di commercio all'ingrosso;VIA BROSE, 12, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
00899010243;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;05/02/1993;ORO VENETO S.R.L. - IN LIQUIDAZIONE -;35010;SAN GIORGIO DELLE PERTICHE;;;ATTIVITA': COMMERCIO AL MINUTO DI OGGETTI PREZIOSI (DAL 5.2.1993).;47.77;Altre attività di commercio al dettaglio;VIA ROMA, 372, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03587160288;SEDE;SOCIETA' IN NOME COLLETTIVO;;24/01/2001;ORTOFRUTTA TOSATO DI TOSATO ROMEO & C. SNC;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO AL DETTAGLIO AMBULANTE SU AREE PUBBLICHE DI FRUTTA E VERDURA;47.81.01;Altre attività di commercio al dettaglio;VIA ENRICO TOTI, 11, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04268530278;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;27/03/2015;OTTICA VENETA SRL;35010;SAN GIORGIO DELLE PERTICHE;;; COMMERCIO AL DETTAGLIO DI MATERIALE PER OTTICA E FOTOGRAFIA (DAL 27/03/2015);47.78.2;Altre attività di commercio al dettaglio;VIA CASELLE, 1/39, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.otticaveneta.it/;vista, occhiali, lenti, immagine, sole, ottica, veneta, consulenza, controllo, promozioni, contatto, convenzioni, prodotti, arrivi, punti, sconto, marchi, ov, visione, otticard, young, promozione, assicard, oriago, fidelity, ottica veneta, consulenza immagine, occhiali sole, controllo vista, occhiali vista;True;it;https://www.facebook.com/OtticaVeneta/;;;https://www.youtube.com/channel/UClF1m595qxXRLSwsAigDYRA;;https://www.instagram.com/ottica_veneta/?hl=it
04700520283;UL;SOCIETA' IN NOME COLLETTIVO;;21/01/2013;OVERGREEN S.N.C. DI GALLO FIORENZO & PALLARO ROBERTO;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO ALL'INGROSSO DI FIORI ARTIFICIALI (DAL 21/01/2013);46.49.9;Altre attività di commercio all'ingrosso;VIA PIOVEGO, 81/3, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.overgreensnc.it/;fiori, artificiali, prodotti, agenti, cercasi, overgreen, ingrosso, cerchi, ambienti, roberto, fiorenzo, nuove, idee, giorgio, diogenet, piovego, pallaro, gallo, pertiche, posted, finti, cose, diz, tante, importatore, fiori artificiali, cercasi agenti, ingrosso fiori, cerchi prodotti, idee ambienti;True;it;;;;;;
05296530289;SEDE;IMPRESA INDIVIDUALE;;10/06/2020;PAPARONE ANDREA;35010;SAN GIORGIO DELLE PERTICHE;0-2;;PROCACCIATORE DI AFFARI NEL SETTORE DEL COMMERCIO DI LIBRI, RIVISTE E PUBBLICAZIONI VARIE;46.18.13;Altre attività di commercio all'ingrosso;VIA GIOVANNI DA CAVINO, 76, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03973430287;SEDE;IMPRESA INDIVIDUALE;;14/02/2005;PATTUZZI ALBERTO;35010;SAN GIORGIO DELLE PERTICHE;0-2;; COMMERCIO SU AREE PUBBLICHE DI PESCE (DAL 10/02/2005);47.81.02;Altre attività di commercio al dettaglio;VIA ANCONETTA, 14, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04394930285;SEDE;IMPRESA INDIVIDUALE;;05/08/2009;PAURO FIORELLA;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO SU AREE PUBBLICHE ITINERANTE DI ABBIGLIAMENTO, MERCERIA, ARTICOLI PER LA CASA (DAL 10/06/2009);47.82.01;Altre attività di commercio al dettaglio;VIA CINGANAME, 17, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
03622870289;SEDE;IMPRESA INDIVIDUALE;;20/04/2001;PEGGION CESARE;35010;SAN GIORGIO DELLE PERTICHE;0-2;; AGENTE DI COMMERCIO PER LA VENDITA DI ABBIGLIAMENTO (DAL 9.4.2001).;46.16.01;Altre attività di commercio all'ingrosso;VIA BATAN, 34, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
04541580280;SEDE;IMPRESA INDIVIDUALE;;26/09/2014;PELOSI DI GUSTO DI BRUSEGHIN MAILA;35010;SANTA GIUSTINA IN COLLE;0-2;;COMMERCIO AL DETTAGLIO ELETTRONICO DI PRODOTTI PER ANIMALI;47.91.1;Altre attività di commercio al dettaglio;VIA SAN FRANCESCO, 3, 35010 SANTA GIUSTINA IN COLLE PD;https://www.pelosidigusto.com/;cani, gatti, snack, igiene, scontato, offerte, giochi, cibo, antiparassitari, shampoo, ciotole, orale, anziani, umido, adulti, secco, occhi, orecchie, zampe, veterinarie, diete, dietetici, occasioni, prodotti, gusto, igiene orale, diete veterinarie, occhi orecchie, pelosi gusto, estate viaggi;;it;https://www.facebook.com/Pelosi-Di-Gusto-328083850710712/timeline/;;;;;https://www.instagram.com/pelosidigusto/
04541580280;UL;IMPRESA INDIVIDUALE;;01/11/2016;PELOSI DI GUSTO DI BRUSEGHIN MAILA;35010;SAN GIORGIO DELLE PERTICHE;0-2;;;47.91.1;Altre attività di commercio al dettaglio;VIA LARDONA, 49, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.pelosidigusto.com/;cani, gatti, snack, igiene, scontato, offerte, giochi, cibo, antiparassitari, shampoo, ciotole, orale, anziani, umido, adulti, secco, occhi, orecchie, zampe, veterinarie, diete, dietetici, occasioni, prodotti, gusto, igiene orale, diete veterinarie, occhi orecchie, pelosi gusto, estate viaggi;;it;https://www.facebook.com/Pelosi-Di-Gusto-328083850710712/timeline/;;;;;https://www.instagram.com/pelosidigusto/
05157460287;SEDE;IMPRESA INDIVIDUALE;;22/01/2019;PERON CARLA;35010;SAN GIORGIO DELLE PERTICHE;0-2;;COMMERCIO AL DETTAGLIO AMBULANTE DI PESCE COTTO, VERDURE COTTE E BEVANDE;47.81.02;Altre attività di commercio al dettaglio;VIA ANCONETTA, 42B, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
07509430638;UL;SOCIETA' PER AZIONI;;06/06/2012;PIAZZA ITALIA S.P.A.;35010;SAN GIORGIO DELLE PERTICHE;;;COMMERCIO AL DETTAGLIO DI ABBIGLIAMENTO UOMO-DONNA-BAMBINO CALZATURE ED ACCESSORI MODA (DAL 06/06/2012);47.71.1;Altre attività di commercio al dettaglio;VIA CASELLE, 1/6, 35010 SAN GIORGIO DELLE PERTICHE PD;https://www.piazzaitalia.it/;pantaloni, fit, camicie, manica, shirt, maglieria, calzature, felpe, jeans, vestiti, homewear, giubbini, corta, maglie, giubbotti, pantofole, bagno, costumi, shorts, foulard, lunga, tuta, slim, loose, cinture, manica corta, costumi bagno, slim fit, loose fit, manica lunga;;it;https://www.facebook.com/piazzaitaliaofficial/?fref=ts;;;;;https://www.instagram.com/piazzaitaliaofficial/
00098810286;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;01/01/2018;PINOKKIO S.R.L.;35010;SAN GIORGIO DELLE PERTICHE;;;COMMERCIO AL DETTAGLIO DI CONFEZIONI PER ADULTI (DAL 01/01/2018);47.71.1;Altre attività di commercio al dettaglio;VIA CASELLE, 1, 35010 SAN GIORGIO DELLE PERTICHE PD;;;;;;;;;;
