Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
04297720288;UL;SOCIETA' COOPERATIVA;;01/04/2018;RICCHEZZA SOCIALE TERRITORIALE - COOPERATIVA SOCIALE ONLUS IN BRE VE TE.SO.RI. - SOCIETA' COOPERATIVA SOCIALE;35010;VILLA DEL CONTE;10-49;;GESTIONE DI LABORATORI CHE RISPONDONO A BISOGNI FORMATIVI, OCCUPAZIONALI E RELAZIONALI DI PERSONE DISABILI ATTRAVERSO PERCORSI DI INTEGRAZIONE LAVORATIVA (DAL 01/04/2018);88.99;Sanità e assistenza sociale;VIA BIANCON, 10/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05073630286;SEDE;IMPRESA INDIVIDUALE;;07/09/2017;ROMANI SABRINA;35010;SANTA GIUSTINA IN COLLE;0-2;;ACCONCIATRICE UOMO E DONNA;96.02.01;Altre attività di servizi;VIA S. STEFANO, 15, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
04691360285;SEDE;IMPRESA INDIVIDUALE;;08/01/2013;SALA GIOCHI ROYAL DI CHEN QUANYI;35010;SANTA GIUSTINA IN COLLE;0-2;;SALA GIOCHI;93.29.3;Attività artistiche, sportive, di intrattenimento e divertimento;PIAZZA MARTIRI, 19, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
01593360280;SEDE;IMPRESA INDIVIDUALE;;19/07/1982;SALONE FRANCA DI SARRACINI FRANCA;35010;SANTA GIUSTINA IN COLLE;0-2;049/9355268;PARRUCCHIERE PER SIGNORA (DAL 12.5.1982);96.02.01;Altre attività di servizi;VIA RETTILINEO, 2/B, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
03278930288;SEDE;IMPRESA INDIVIDUALE;;22/01/1998;SALONE MARA DI MARANGONI MARA;35010;SANTA GIUSTINA IN COLLE;0-2;049/9302592; PARRUCCHIERE PER UOMO E DONNA (DAL 02.01.1998);96.02.01;Altre attività di servizi;VIA DANTE, 35/E, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
04693030282;SEDE;IMPRESA INDIVIDUALE;;20/03/2013;SKINKARE DI LIBRALLON GIULIA;35010;SANTA GIUSTINA IN COLLE;0-2;049/9302578;ESTETISTA;96.02.02;Altre attività di servizi;PIAZZA DEI MARTIRI, 31/A, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
05227490280;SEDE;IMPRESA INDIVIDUALE;;24/06/2019;SORAYA BEAUTYLAB DI VENTRE SORAYA;35010;SANTA GIUSTINA IN COLLE;0-2;;ESTETISTA;96.02.02;Altre attività di servizi;VIA TRIESTE, 6/3, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
03788990277;SEDE;IMPRESA INDIVIDUALE;;15/11/2007;STOCCO GIOVANNA;35010;SANTA GIUSTINA IN COLLE;0-2;; ACCONCIATORE (DAL 24.10.2007);96.02.02;Altre attività di servizi;VIA DEI MARTIRI, 37/E, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
03150090276;UL;IMPRESA INDIVIDUALE;;03/02/2017;VALENTINI FABIO;35010;SANTA GIUSTINA IN COLLE;;;;95.22.01;Altre attività di servizi;VIA DEI CUSTOZA, 18, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
05355180281;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;16/02/2021;VENETA MANIFATTURE S.R.L.;35010;SANTA GIUSTINA IN COLLE;3-9;;LABORATORI DI TAPPEZZERIA ULTERIORI SPECIFICHE: LABORATORI DI TAPPEZZERIA - LAVORI DI MANIFATTURA VOLTI ALLA REALIZZAZIONE DI TAPPEZZERIE, ESEGUITI ANCHE PER CONTO TERZI;95.24.02;Altre attività di servizi;VIALE DELL'ARTIGIANATO, 13, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
03960120289;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;24/11/2004;ZEUS S.R.L.;35010;SANTA GIUSTINA IN COLLE;0-2;;GESTIONE DI PALESTRE SPORTIVE (DAL 19/09/2005);93.13;Attività artistiche, sportive, di intrattenimento e divertimento;;;;;;;;;;;
05450160287;SEDE;IMPRESA INDIVIDUALE;;11/03/2022;ZORZI MICHELA;35010;SANTA GIUSTINA IN COLLE;;;CORSI DI YOGA.;85.51;Istruzione;VIA PIO X, 36, 35010 SANTA GIUSTINA IN COLLE PD;;;;;;;;;;
03532800285;SEDE;SOCIETA' IN NOME COLLETTIVO;;18/05/2000;5M POOL & GAMES S.N.C. DI MAVOLO MASSIMO E MICHELE;35010;VILLA DEL CONTE;0-2;0349/326320; NOLEGGIO DI VIDEOGIOCHI, MANUNTENZIO E RIPARAZIONE DI BILIARDI E APPARECCHI AUTOMATICI (DAL 17.04.2000).;93.29.3;Attività artistiche, sportive, di intrattenimento e divertimento;VIA RESTELLO, 1/B, 35010 VILLA DEL CONTE PD;https://www.5mbiliardi.com/;calcetti, pool, predator, snooker, biliardi, air, stecche, hockey, gettoniera, games, campo, restello, obbligatorio, padova, conte, villa, gorina, break, jump, players, portastecche, fury, cuetec, raid, becue, air hockey, calcetti gettoniera, pool games, villa conte, campo obbligatorio;True;it;;;;;;
04019580283;SEDE;IMPRESA INDIVIDUALE;;14/12/2005;ARTE E STILE DI MATTARA CLAUDIA;35010;VILLA DEL CONTE;3-9;;PARRUCCHIERE UOMO E DONNA;96.02.01;Altre attività di servizi;VIA S.EUFEMIA, 2/B, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02404580280;SEDE;SOCIETA' IN NOME COLLETTIVO;;03/10/1990;AUTOSCUOLA SAN MARTINO S.N.C. DI CAMPAGNOLO ENRICO & C.;35010;VILLA DEL CONTE;0-2;;AUTOSCUOLA (DAL 27.05.1991);85.53;Istruzione;VIA SAN PIETRO, 5, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05224570282;SEDE;IMPRESA INDIVIDUALE;;17/06/2019;BODY & SOUL DI FAVERO LUCIA;35010;VILLA DEL CONTE;0-2;;CENTRO ESTETICO;96.02.02;Altre attività di servizi;VIA SAN PIETRO, 7, 35010 VILLA DEL CONTE PD;https://www.bodyandsoulestetista.it/;trattamenti, preferenze, laser, epilazione, gestisci, viso, corpo, title, tecnica, archiviazione, abbazia, pisani, villa, conte, legittimo, abbonato, funzionale, grigioweb, marketing, comunicazione, necessari, statistiche, completo, superflui, peli, epilazione laser, archiviazione tecnica, trattamenti viso, trattamenti corpo, abbazia pisani;True;it;https://www.facebook.com/bodysoul-estetista-100141131448128/;;;;;https://www.instagram.com/bodyandsoul2020/
05127390283;SEDE;IMPRESA INDIVIDUALE;;17/05/2018;CHARME ESTETICA & SOLARIUM DI GRIGGIO CRISTINA;35010;VILLA DEL CONTE;0-2;;SERVIZI DEGLI ISTITUTI DI BELLEZZA;96.02.02;Altre attività di servizi;VIA VENEZIA, 6, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03721980286;SEDE;IMPRESA INDIVIDUALE;;26/04/2002;DAIANA PARRUCCHIERI DI PETRIN DAIANA;35010;VILLA DEL CONTE;0-2;; PARRUCCHIERE UOMO-DONNA (DAL 10/04/2002);96.02.01;Altre attività di servizi;VIA ROMA, 46, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03796220287;SEDE;IMPRESA INDIVIDUALE;;14/02/2003;ETHOS LARA DI CACCARO LARA;35010;VILLA DEL CONTE;0-2;049/5744344;ACCONCIATORE(DAL 04.02.2003),;96.02.01;Altre attività di servizi;VIA ROMA, 22, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05088600282;SEDE;ASSOCIAZIONE;;11/10/2017;FEBO TEATRO ENTE DEL TERZO SETTORE;35010;VILLA DEL CONTE;10-49;348/0502273;ATTIVITA' CREATIVE, ARTISTICHE E DI INTRATTENIMENTO;90;Attività artistiche, sportive, di intrattenimento e divertimento;VIA VITTORIO VENETO, 52, 35010 VILLA DEL CONTE PD;https://www.feboteatro.it/home.html;teatro, febo, spettacolo, sinossi, claudia, artistica, nicola, regia, bellemo, comuni, palchi, minuti, durata, perin, genere, costumi, villa, schio, organizzazione, prenota, veneto, bambini, gianluca, storie, piazza, febo teatro, sinossi spettacolo, claudia bellemo, palchi comuni, nicola perin;True;it;https://www.facebook.com/FeboTeatro;;;;;
05011040283;UL;IMPRESA INDIVIDUALE;;08/08/2017;GALLO RUDI;35010;VILLA DEL CONTE;;;GESTIONE DI APPARECCHI CHE CONSENTONO VINCITE IN DENARO FUNZIONANTI A MONETA O A GETTONE (DAL 08/08/2017).;92.00.02;Attività artistiche, sportive, di intrattenimento e divertimento;VIA DEI BERSAGLIERI, 2, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03222270286;SEDE;IMPRESA INDIVIDUALE;;15/01/1997;GERON MAURIZIO;35010;VILLA DEL CONTE;0-2;049/9325390;MONTAGGIO C/TERZI E RIPARAZIONE DI BASCULANTI, SERRANDE E PORTONI (DAL 20.12.1996),;95.29;Altre attività di servizi;VIA XXIX APRILE, 30, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04409260280;SEDE;IMPRESA INDIVIDUALE;;26/01/2010;HAIR ART DI DALLEDONNE NELSY;35010;VILLA DEL CONTE;0-2;; ACCONCIATORE (DAL 19.12.2009);96.02.01;Altre attività di servizi;VIA DON GIUSEPPE CARRARA, 21, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04746320284;SEDE;IMPRESA INDIVIDUALE;;30/07/2013;IL MARANGON RESTAURI DI MARANGON DAVIDE;35010;VILLA DEL CONTE;0-2;;RESTAURO MOBILI, ARTICOLI DI ARREDAMENTO ANCHE ANTICHI E ATTIVITA' AFFINI;95.24.01;Altre attività di servizi;VIA MOLINO, 36, 35010 VILLA DEL CONTE PD;;;;;;;;;;
01296400284;SEDE;SOCIETA' IN NOME COLLETTIVO;;21/10/1992;I.O.F. F.LLI BASSO S.N.C. DI BASSO MAURIZIO & C.;35010;VILLA DEL CONTE;0-2;049/544056;IMPRESA DI ONORANZE FUNEBRI (DAL 07.09.1992), INSTALLAZIONE E POSA IN OPERA DI ARTICOLI LAPIDEI PER TOMBE ED AFFINI (DAL 10.09.1993);96.03;Altre attività di servizi;VIA ROMA, 70, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04631520287;SEDE;SOCIETA' IN NOME COLLETTIVO;;29/02/2012;IRIS DEA S.N.C. DI SARTOR ELISABETTA E PAOLA;35010;VILLA DEL CONTE;0-2;;ACCONCIATORE;96.02.01;Altre attività di servizi;;;;;;;;;;;
03655500282;SEDE;IMPRESA INDIVIDUALE;;30/11/2001;ISABELLOOK DI SQUIZZATO ISABELLA;35010;VILLA DEL CONTE;0-2;049/9325688; PARRUCCHIERA UOMO DONNA (DAL 06.11.2001);96.02.01;Altre attività di servizi;VIA S. PIETRO, 24, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03472650260;SEDE;IMPRESA INDIVIDUALE;;26/10/1994;L' ESTETISTA DI PILOTTO ANNALISA;35010;VILLA DEL CONTE;0-2;049/9325492; ESTETISTA (DAL 05.10.1994);96.02.02;Altre attività di servizi;PIAZZA PIO X, 13, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04710710288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;08/02/2013;LORY SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;VILLA DEL CONTE;0-2;;NUMERI ISOLATI DI ARTE VARIA - LAP DANCE;93.29.1;Attività artistiche, sportive, di intrattenimento e divertimento;VIA TREMARENDE, 10/A, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04700110283;SEDE;IMPRESA INDIVIDUALE;;05/02/2013;LUCAS HAIR STYLIST DI MAZZON LUCA;35010;VILLA DEL CONTE;0-2;;ACCONCIATORE;96.02.01;Altre attività di servizi;VIA N. GRASSI, 4, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04424620286;SEDE;IMPRESA INDIVIDUALE;;26/01/2010;M. DI FIOR MIRIAM;35010;VILLA DEL CONTE;3-9;;ACCONCIATORE;96.02.01;Altre attività di servizi;PIAZZA PIO X, 9, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04827580269;SEDE;IMPRESA INDIVIDUALE;LUCIANO@DATASERVIZISAS.191.IT;29/08/2016;MARTHA DI CONFORTIN MARTA;35010;VILLA DEL CONTE;0-2;;SERVIZI DEI SALONI DI PARRUCCHIERA;96.02.01;Altre attività di servizi;VIA MARTIRI DELLA LIBERTA', 26, 35010 VILLA DEL CONTE PD;;;;;;;;;;
05120880280;SEDE;SOCIETA' IN NOME COLLETTIVO;;23/02/2018;MAZZON GIOIELLI S.N.C. DI MAZZON IURIC & C.;35010;VILLA DEL CONTE;0-2;;RIPARAZIONE DI OROLOGI, DI OGGETTI NON PREZIOSI  E PREZIOSI, FABBRICAZIONE DI OGGETTI PREZIOSI;95.25;Altre attività di servizi;VIA DON GIUSEPPE CARRARA, 19, 35010 VILLA DEL CONTE PD;https://www.gaurosa.com/;collezione, argento, anelli, collane, oro, anello, orecchini, biancospino, carrello, bracciali, kate, diana, guide, misura, cuore, goccia, liana, collezioni, guida, cambio, fantasy, amore, foglia, lun, sab, anelli oro, orecchini argento, collezione fantasy, collane argento, collezione kate;;it;;;;;;
05169140281;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;22/10/2018;PAR S.R.L.;35010;VILLA DEL CONTE;0-2;;GESTIONE PESCA SPORTIVA - SVOLTA PRESSO L'UL;93.19.99;Attività artistiche, sportive, di intrattenimento e divertimento;VIA TREMARENDE, 9, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02717180281;SEDE;ENTE ECCLESIASTICO CIVILMENTE RICONOSCIUTO;;29/06/2004;PARROCCHIA SANTI GIUSEPPE E GIULIANA;35010;VILLA DEL CONTE;10-49;;;85.1;Istruzione;VIA ROMA, 77, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02717180281;UL;ENTE ECCLESIASTICO CIVILMENTE RICONOSCIUTO;;01/06/2004;PARROCCHIA SANTI GIUSEPPE E GIULIANA;35010;VILLA DEL CONTE;10-49;;SCUOLA MATERNA (DAL 01/06/2004).;85.1;Istruzione;VIA ROMA, 69, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04658180288;SEDE;IMPRESA INDIVIDUALE;;15/06/2012;PULITURA ORNELLA DI CAUZZO ORNELLA;35010;VILLA DEL CONTE;0-2;;LAVANDERIA A CICLO CHIUSO, TINTORIA (DALL'8.8.2012);96.01.2;Altre attività di servizi;PIAZZA PIO X, 12, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03091730170;SEDE;IMPRESA INDIVIDUALE;;30/10/2012;RAGO VITTORIO;35010;VILLA DEL CONTE;0-2;;CORSI DI FORMAZIONE E COACHING SPECIFICATEMENTE NELL'AREA DELLA COMUNICAZIONE EFFICACE INTERNA E ESTERNA, ALLINEAMENTO TEAM MANAGERIALI ED AREA VENDITE.;85.59.2;Istruzione;VIA CA' DOLFIN, 5/B, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02697810287;SEDE;IMPRESA INDIVIDUALE;;10/04/1997;SAIMON CAPELLI DI ZUCCOLO SIMONE;35010;VILLA DEL CONTE;0-2;049/9325555; PARRUCCHIERE UNISEX (DAL 11.3.1997);96.02.01;Altre attività di servizi;VIA SAN PIETRO, 11, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04869450280;SEDE;IMPRESA INDIVIDUALE;;16/01/2015;SALONE EMANUELA DI SIMONETTO EMANUELA;35010;VILLA DEL CONTE;0-2;;ACCONCIATORE;96.02.01;Altre attività di servizi;VIA COMMERCIALE, 19, 35010 VILLA DEL CONTE PD;;;;;;;;;;
00060920287;SEDE;IMPRESA INDIVIDUALE;;05/05/1994;SALONE SONIA DI CACCARO  SONIA;35010;VILLA DEL CONTE;0-2;049/5742978; PARRUCCHIERA UOMO - DONNA (DAL 16.03.1994);96.02.01;Altre attività di servizi;;;;;;;;;;;
04270060280;SEDE;IMPRESA INDIVIDUALE;;15/04/2008;SALONE UNISEX RICCIOLO D'ORO DI LAGO VALENTINA;35010;VILLA DEL CONTE;0-2;340/1451131; ACCONCIATORE (DAL 04.03.2008);96.02.01;Altre attività di servizi;VIA VENEZIA, 8, 35010 VILLA DEL CONTE PD;;;;;;;;;;
03459830281;SEDE;IMPRESA INDIVIDUALE;;16/01/2001;SMANIA MARIA;35010;VILLA DEL CONTE;0-2;; TOTORICEVITORIA, TOTOCALCIO (DAL 23.9.1999).;92.00.01;Attività artistiche, sportive, di intrattenimento e divertimento;VIA ROMA, 8, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04910690280;SEDE;ASSOCIAZIONE;;29/01/2021;SPORTING 88 ASSOCIAZIONE SPORTIVA       DILETTANTISTICA;35010;VILLA DEL CONTE;;; RICERCA E RACCOLTA DI SPONSORIZZAZIONI (DAL 31/12/2020);93.19.1;Attività artistiche, sportive, di intrattenimento e divertimento;VIA MARTIRI DELLA LIBERTA' 62, 62, 35010 VILLA DEL CONTE PD;;;;;;;;;;
04166460289;SEDE;IMPRESA INDIVIDUALE;;27/02/2008;TANGA DI PIERETTO ENRICA;35010;VILLA DEL CONTE;3-9;; ESTETISTA (DAL 06/02/2008).;96.02.02;Altre attività di servizi;VIA COMMERCIALE, 9/C, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02307610283;SEDE;IMPRESA INDIVIDUALE;;16/01/1990;ZARPELLON DOMENICO;35010;VILLA DEL CONTE;0-2;049/9325392;PARRUCCHIERE PER UOMO E DONNA, MANICURE E PEDICURE ESTETICO;96.02.01;Altre attività di servizi;VIA RISAIE, 4, 35010 VILLA DEL CONTE PD;;;;;;;;;;
02422130266;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;09/09/1992;ZONTA SRL;35010;VILLA DEL CONTE;10-49;049/5952316;ATTIVITA': AUTOSCUOLA (DAL 9.9.1992).;85.53;Istruzione;PIAZZA VITTORIA, 19, 35010 VILLA DEL CONTE PD;https://autoscuolezonta.com/;patente, zonta, autoscuole, corsi, corso, rinnovo, sedi, professionale, accademia, cqc, nautica, listini, guida, carta, autisti, professionali, padova, patenti, trasporto, conseguire, aiutiamo, conto, sicuro, carico, facile, autoscuole zonta, rinnovo patente, patente nautica, sedi autoscuole, listini corsi;True;it;https://www.facebook.com/autoscuolezonta/;;https://www.linkedin.com/company/autoscuole-zonta/;https://www.youtube.com/channel/UC-DyqW2kGP8Yi886WYJd2ww;;
00202700282;SEDE;ASSOCIAZIONE;;30/03/1999;ASSOCIAZIONE MUSICA INSIEME A.M.I.;35010;VILLANOVA DI CAMPOSAMPIERO;;;PROMOZIONE PRATICA DELLA CULTURA MUSICALE (DAL 24.02.99);85.59.9;Istruzione;VIA CALTANA, 99-101, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
92180710284;SEDE;ASSOCIAZIONE IMPRESA;;25/10/2019;ASSOCIAZIONE OASI DELLA CICOGNA IMPRESA SOCIALE;35010;VILLANOVA DI CAMPOSAMPIERO;10-49;;ISTRUZIONE PRESCOLATISCA: SCUOLE INFANZIA;85.1;Istruzione;VIA CALTANA, 218, 35010 VILLANOVA DI CAMPOSAMPIERO PD;https://www.oasidellacicogna.it/;struttura, nido, oasi, cicogna, didattica, asilo, infanzia, bambini, associazione, villanova, camposampiero, caltana, materiali, scolastico, giochi, naturali, bimbi, educazione, esercizio, disposizione, attenzione, corredo, spazi, bioedilizia, autorizzata, oasi cicogna, asilo nido, caltana villanova, associazione oasi, villanova camposampiero;False;it;https://www.facebook.com/oasidellacicogna;;;;;
05279670284;SEDE;IMPRESA INDIVIDUALE;;13/01/2022;CALLEGARO KETTY;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;SERVIZI DI MARKETING PER CONTO TERZI.;85.59.9;Istruzione;VIA CORNARA, 75/3, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02311150284;SEDE;IMPRESA INDIVIDUALE;;20/10/1989;CAROLO LUCIA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;049/9221205;PARRUCCHIERA PER UOMO E DONNA (DAL 17.10.1989);96.02.01;Altre attività di servizi;VIA CANTELE, 9, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02311150284;UL;IMPRESA INDIVIDUALE;;04/06/2014;CAROLO LUCIA;35010;BORGORICCO;0-2;;PARRUCCHIERA UOMO DONNA  (DAL 04/06/2014);96.02.01;Altre attività di servizi;VIA PELOSA, 73, 35010 BORGORICCO PD;;;;;;;;;;
02327760282;SEDE;IMPRESA INDIVIDUALE;;03/07/1990;CARRARO NICOLETTA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;049/9221199;ATTIVITA': ESTETISTA (DAL 08.06.1990);96.02.02;Altre attività di servizi;VIA UGO FOSCOLO, 8/3, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02403470285;SEDE;SOCIETA' IN NOME COLLETTIVO;;12/09/1990;CARRARO ONORANZE FUNEBRI S.N.C. DI CARRARO LUCIANO & C. CON SIGLA CARRARO ONORANZE FUNEBRI;35010;VILLANOVA DI CAMPOSAMPIERO;3-9;049/920012;IMPRESA ONORANZE FUNEBRI  (DAL 25/07/1991;96.03;Altre attività di servizi;VIA ROMA, 63, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02061540288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;07/05/1986;CRM -. INFORMATICA S.R.L.;35010;VILLANOVA DI CAMPOSAMPIERO;3-9;;COMMERCIO ALL'INGROSSO DI MACCHINE, ATTREZZATURA E MOBILI PER UFFICIO, NONCHE' L'ASSITENZA, LA MANUTENZIONE, L'INSTALLAZIONE E RIPARAZIONE DEGLI STESSI, CALCOLATORI ELETTRONICI NONCHE' LA PRODUZIONE, L'ASSEMBLAGGIO E LA MANUTENZIONE DEI CALCOLATORI, PRODOTTI DI CARTOLERIA E CANCELLERIA, COMMERCIO ALL'INGROSSO ED INSTALLAZIONE DI SISTEMI INFORMATICI E TELEMATICI E SVILUPPO APPLICAZIONE SOFTWARE (DAL 03.01.2005);95.11;Altre attività di servizi;VIA AMPEZZON, 49/B, 35010 VILLANOVA DI CAMPOSAMPIERO PD;https://www.crm-informatica.it/;informatica, camposampiero, ampezzon, villanova, vendor, supporto, teleassistenza, certificazioni, crm, noleggio, inviato, invia, tab, navigate, items, zhr, multifunzione, manutenzione, stampa, canon, costo, offerte, tecnica, consulenza, sistemistica, villanova camposampiero, ampezzon villanova, vendor certificazioni, crm informatica, tab navigate;True;it, en;;;;;;
05450980288;SEDE;IMPRESA INDIVIDUALE;;24/03/2022;DELINAVELLI FEDERICA;35010;VILLANOVA DI CAMPOSAMPIERO;;;REALIZZAZIONE DI MURALES, DECORAZIONI, SCENOGRAFIE, DIPINTI, RITRATTI E CARICATURE A SCOPO DI ABBELLIMENTO,DECORATIVO E MIGLIORATIVO (DAL 09/03/2022);90.03.09;Attività artistiche, sportive, di intrattenimento e divertimento;VIA COGNARO, 50/A, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05381330280;SEDE;IMPRESA INDIVIDUALE;;21/06/2021;ELE'NA ESTHETIQUE DI TOMMASINI ELE'NA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;SERVIZI DEGLI ISTITUTI DI BELLEZZA;96.02.02;Altre attività di servizi;VIA GIOVANNI XXIII, 16, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04421000276;SEDE;IMPRESA INDIVIDUALE;;04/04/2017;ESTETICA SERENA DI FATTORETTO SERENA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;SERVIZI DEGLI ISTITUTI DI BELLEZZA (DAL 01/05/2017);96.02.02;Altre attività di servizi;VIA IV NOVEMBRE, 45/1, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04147020277;SEDE;IMPRESA INDIVIDUALE;;28/01/2013;FASHION MANIA DI DAINESE MANUELA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;049/9221976;ACCONCIATORI (DAL 02.01.2013);96.02.01;Altre attività di servizi;PIAZZA MERCATO, 8, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04326130277;SEDE;IMPRESA INDIVIDUALE;;10/03/2016;FIORE DI HOJA DI NALESSO MARICA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;SERVIZI DEGLI ISTITUTI DI BELLEZZA: ESTETISTA;96.02.03;Altre attività di servizi;VIA CAVIN CASELLE, 44-1, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02697060289;SEDE;IMPRESA INDIVIDUALE;;12/11/1996;GARDIN LUCIANO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;049/9220313;ACCONCIATORE (DAL 27.05.2008);96.02.01;Altre attività di servizi;PIAZZA MERCATO, 33, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02485160283;SEDE;IMPRESA INDIVIDUALE;;09/09/1991;HAIR STUDY CRSTY DI SCATTOLIN CRISTIANA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;049/9221717;ATTIVITA': PARRUCCHIERA UOMO E DONNA (DAL 02/09/1991).;96.02.01;Altre attività di servizi;VIA FOSCOLO, 8/1, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04217250283;SEDE;SOCIETA' IN NOME COLLETTIVO;;26/06/2007;L'ANGOLO DEL BELLESSERE S.N.C. DI LUISA MORO E LUIGINA MORO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;ACCONCIATORE (DAL 05.01.2008);96.02.01;Altre attività di servizi;PIAZZA MARIUTTO, 15, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05287740285;SEDE;IMPRESA INDIVIDUALE;;11/05/2020;MINTO FULVIA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;PULITURA A SECCO;96.01.2;Altre attività di servizi;VIA B. MARCELLO, 3/5, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05170710288;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;15/11/2018;NEW LIFE S.A.S. DI GIACOMO COMINATO E C.;35010;VILLANOVA DI CAMPOSAMPIERO;;;RIPARAZIONE DI CALZATURE E ARTICOLI DA VIAGGIO IN PELLE, CUOIO O IN ALTRI MATERIALI SIMILI ULTERIORI SPECIFICHE: RIPARAZIONE E RIFINITURA DI TUTORI PER CONTO DI TECNICI ORTOPEDICI;95.23;Altre attività di servizi;VIA STRAELLE, 33, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
03388270286;SEDE;ENTE ECCLESIASTICO;;29/01/2018;PARROCCHIA SAN PROSDOCIMO;35010;VILLANOVA DI CAMPOSAMPIERO;3-9;;ISTRUZIONE DI GRADO PREPARATORIO: SCUOLE DELL'INFANZIA, SCUOLE SPECIALI COLLEGATE A QUELLE PRIMARIE, (DAL 28/02/2001);85.1;Istruzione;VIA CHIESA, 1, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
