Partita_IVA;Sede_o_UL;Forma_giuridica;Email;Data_iscrizione;Denominazione;Cap;Comune;Classe_addetti;Telefono;Attivita'_dichiarata;Codice_ateco_principale;Settore_livello_2;Indirizzo_corretto;URL;Keys;Has_contact_form;Available_translations;Facebook;Twitter;Linkedin;Youtube;Pinterest;Instagram
04162470282;SEDE;IMPRESA INDIVIDUALE;;02/03/2007;ARDOSSI NICOLA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;; INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - IMPIANTI DI RISCALDAMENTO E DI CLIMATIZZAZIONE AZIONATI DA FLUIDO LIQUIDO, AERIFORME, GASSOSO E DI QUALSIASI NATURA O SPECIE (LETT.C), IMPIANTI IDROSANITARI NONCHE' QUELLI DI TRASPORTO, DI TRATTAMENTO, DI USO, DI ACCUMULO E DI CONSUMO DI ACQUA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ACQUA FORNITA DALL'ENTE DISTRIBUTORE (LETT.D), - IMPIANTI PER IL TRASPORTO E L'UTILIZZAZIONE DI GAS ALLO STATO LIQUIDO O AERIFORME ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DEL COMBUSTIBILE GASSOSO FORNITO DALL'ENTE DISTRIBUTORE (LETT.E), - IMPIANTI DI PROTEZIONE ANTINCENDIO (LETT.G), (DAL 16.01.2007);43.22.01;Lavori di costruzione specializzati;VIA G. CARDUCCI, 15/6, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
01102030283;SEDE;SOCIETA' IN NOME COLLETTIVO;;24/03/1983;BAESSO LINO E FIGLI S.N.C. DI BAESSO MARINO E PIERLUIGI CON SIGLA BAESSO LINO E FIGLI S.N.C.;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;049/9220094;;41.2;Costruzione di edifici;VIA PIOVEGA SUD, 30, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05238850282;SEDE;IMPRESA INDIVIDUALE;;16/09/2019;BENIM DORIN-DORINEL;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;ATTIVITA' NON SPECIALIZZATE DI LAVORI EDILI (MURATORI) (DAL 26/08/2019);43.39.01;Lavori di costruzione specializzati;PIAZZA MERCATO, 38, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04168000281;SEDE;IMPRESA INDIVIDUALE;;14/03/2007;BERNARDO MASSIMO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI: - IMPIANTI DI PRODUZIONE, DI TRASPORTO, DI DISTRIBUZIONE E DI UTILIZZAZIONE DELL'ENERGIA ELETTRICA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ENERGIA FORNITA DALL'ENTE DISTRIBUTORE (IN EDIFICI ADIBITI AD USO CIVILE ED IMMOBILI ADIBITI AD ATTIVITA' PRODUTTIVE, AL COMMERCIO, AL TERZIARIO E AD ALTRI USI)(LETT. A), - IMPIANTI RADIOTELEVISIVI ED ELETTRONICI IN GENERE, ANTENNE, IMPIANTI DI PROTEZIONE DA SCARICHE ATMOSFERICHE (LETT. B), - IMPIANTI DI RISCALDAMENTO E DI CLIMATIZZAZIONE AZIONATI DA FLUIDO LIQUIDO, AERIFORME, GASSOSO E DI QUALSIASI NATURA O SPECIE (LETT.C), MANUTENZIONE E RIPARAZIONE ELETTRODOMESTICI (DAL 07.02.2007).;43.21.01;Lavori di costruzione specializzati;VIA ROMA, 5, 35010 VILLANOVA DI CAMPOSAMPIERO PD;https://www.mbclimaticsolution.it/;mb, solution, climatic, riscaldamento, climatizzazione, camposampiero, ventilazione, prodotti, villanova, meccanica, realizzazioni, controllata, tecnici, promo, marchi, dicono, daikin, roma, installazione, padova, impianti, tecnologia, risparmio, massimo, permette, mb climatic, climatic solution, villanova camposampiero, ventilazione meccanica, meccanica controllata;True;it;https://www.facebook.com/MB-Climatic-Solution-di-Bernardo-Massimo-1664000917168619/;;;;;
04507560284;SEDE;IMPRESA INDIVIDUALE;ALBERTO@STUDIO3SAS.IT;18/02/2011;BERTAN ANGELO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. C) IMPIANTI DI RISCALDAMENTO, DI CLIMATIZZAZIONE, DI CONDIZIONAMENTO DI QUALSIASI NATURA O SPECIE, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E DELLE CONDENSE, E DI VENTILAZIONE ED AERAZIONE DEI LOCALI, LETT. D) IMPIANTI IDRICI E SANITARI DI QUALSIASI NATURA O SPECIE, LETT. E) IMPIANTI PER LA DISTRIBUZIONE E L'UTILIZZAZIONE DI GAS DI QUALSIASI TIPO, COMPRESE LE OPERE DI EVACUAZIONE DEI PRODOTTI DELLA COMBUSTIONE E VENTILAZIONE ED AERAZIONE DEI LOCALI, ALLACCIAMENTI ALLE RETI FOGNARIE (DAL 13/10/2010);43.22.01;Lavori di costruzione specializzati;VIA CAVIN DEL DO', 99, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05164360280;SEDE;IMPRESA INDIVIDUALE;;02/10/2018;BESLEAGA DANIEL-DRAGOS;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;ATTIVITA' NON SPECIALIZZATE DI LAVORI EDILI (MURATORI);43.39.01;Lavori di costruzione specializzati;PIAZZA MERCATO, 38, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05352810286;SEDE;IMPRESA INDIVIDUALE;;18/03/2021;BESSEGA CLAUDIO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;MONTAGGIO MOBILI;43.32.02;Lavori di costruzione specializzati;VIA PIOVEGA SUD, 7/1, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04948410289;SEDE;SOCIETA' COOPERATIVA;;04/01/2016;BIFLOOR SOCIETA' COOPERATIVA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;RIVESTIMENTO DI PAVIMENTI E DI MURI;43.33;Lavori di costruzione specializzati;VIA ROMA, 21, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
03663390288;SEDE;IMPRESA INDIVIDUALE;;06/02/2004;B.N.L. DI BOLOGNIN NICOLA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;RIPARAZIONE E MANUTENZIONE DI ELETTRODOMESTICI.;43.21.01;Lavori di costruzione specializzati;VIA MANTEGNA, 22 A/C, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02693180289;SEDE;IMPRESA INDIVIDUALE;;18/07/2018;BORGATO DENIS;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI;43.34;Lavori di costruzione specializzati;VIA COGNARO, 166/1, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05067450287;SEDE;IMPRESA INDIVIDUALE;BORTOLAMI.F@GMAIL.COM;20/06/2017;BORTOLAMI FABIO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;349/2589332;POSA IN OPERA DI INFISSI, ARREDI, CONTROSOFFITTI, PARETI MOBILI E SIMILI;43.32.02;Lavori di costruzione specializzati;VIA BOLLANA, 1/V, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04348490287;SEDE;SOCIETA' IN NOME COLLETTIVO;;22/01/2009;BOVO AMEDEO  &  FIGLI S.N.C. COSTRUZIONI EDILI DI BOVO ALESSIO, BOVO NICOLA & C.;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;IMPRESA COSTRUZIONI EDILI (DAL 01.01.2009);41.2;Costruzione di edifici;VIA MUSSOLINI, 21, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02469750281;SEDE;IMPRESA INDIVIDUALE;;10/06/1991;BUGGIN FABIO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;049/9221595;ATTIVITA': IMBIANCHINO (DAL 3/6/1991);43.34;Lavori di costruzione specializzati;VIA VERDI, 18/2, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04886740267;SEDE;IMPRESA INDIVIDUALE;;30/04/2018;BUSILA NICU;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;ATTIVITA' NON SPECIALIZZATE DI LAVORI EDILI (MURATORI);43.39.01;Lavori di costruzione specializzati;PIAZZA MERCATO, 38, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02168410286;SEDE;IMPRESA INDIVIDUALE;;02/01/1989;CAMPAGNARO GIUSEPPE;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;0499220595;ATTIVITA': COSTRUZIONE EDILIZIA RESIDENZIALE (DAL 18.11.1988).;41.2;Costruzione di edifici;VIA CORNARA, 156, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
03378840288;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;06/05/1999;CAREGNATO COSTRUZIONI S.R.L.;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;049/9221377;COSTRUZIONE IMMOBILI (DAL 26.5.1999);41.2;Costruzione di edifici;VIA CALTANA, 13, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04375760289;SEDE;IMPRESA INDIVIDUALE;;14/05/2009;CARRARO CRISTIAN;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;; TINTEGGIATORE, IMBIANCHINO (DAL 16.03.2009);43.34;Lavori di costruzione specializzati;VIA ROMA, 181/B, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02641740283;SEDE;IMPRESA INDIVIDUALE;;10/01/1996;CHECCHIN VITTORINO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;; ESECUZIONE LAVORI EDILI, IMPRESA EDILE, LAVORI DI COMPLETAMENTO EDIFICI (DAL 05.12.1995);43.3;Lavori di costruzione specializzati;VIA CALTANA, 35B, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04830610285;SEDE;IMPRESA INDIVIDUALE;;08/08/2014;COLOR DESIGN DI GROPPO VITTORIO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;TINTEGGIATURE INTERNE ED ESTERNE EDIFICI;43.34;Lavori di costruzione specializzati;VIA CORNARA, 89 A, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
03474290289;SEDE;SOCIETA' IN NOME COLLETTIVO;;07/12/1999;CONTE MONTAGGI S.N.C. DI CONTE EMILIO E NOSTRAN MALVINA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;049/9221740;COSTRUZIONE DI OPERE EDILI STRADALI, POSA DI GUARDRAIL ED AFFINI CON POSSIBILITA' DI POSA IN OPERA, NONCHE' DI REALIZZAZIONE DI QUALSIASI ATTIVITA' INERENTI I LAVORI EDILI STRADALI IN GENERE (DAL 12/11/1999).;42.11;Ingegneria civile;VIA MARCONI, 15, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05283400280;SEDE;IMPRESA INDIVIDUALE;;06/03/2020;CONTIN EMANUELE;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI (DAL 04/03/2020);43.34;Lavori di costruzione specializzati;;;;;;;;;;;
04124450281;SEDE;IMPRESA INDIVIDUALE;;09/08/2006;CONTIN MARIO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI;43.34;Lavori di costruzione specializzati;VIA PIOVEGA NORD, 260, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04460390281;SEDE;IMPRESA INDIVIDUALE;;08/04/2010;CONTIN STEFANO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;; IMPRESA EDILE, COSTRUZIONE, AMPLIAMENTO, RESTAURO, MANUTENZIONE DI FABBRICATI (DAL 01.03.2010);41.2;Costruzione di edifici;VIA ROMA, 46/D, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04978230284;SEDE;IMPRESA INDIVIDUALE;;07/06/2016;CONTRA DI MAZZETTO CLAUDIO;35010;VILLANOVA DI CAMPOSAMPIERO;;;COSTRUZIONI DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;41.2;Costruzione di edifici;VIA A.CANTELE, 27/4, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02715580284;SEDE;SOCIETA' IN NOME COLLETTIVO;;23/07/1998;COSTRUZIONI SALVALAIO SNC DI SALVALAIO MATTEO E SALVALAIO GABRIEL E;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;IMPRESA EDILE-COSTRUZIONE DI EDIFICI RESIDENZIALI E NON;41.2;Costruzione di edifici;VIA CAVIN DEL DO', 59, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05357440287;SEDE;IMPRESA INDIVIDUALE;;29/03/2021;DAL POZZO DAVIDE;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI ULTERIORI SPECIFICHE: TINTEGGIATURA INTERNA ED ESTERNA DI EDIFICI;43.34;Lavori di costruzione specializzati;VIA BOLLANA, 4, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04538080286;SEDE;IMPRESA INDIVIDUALE;;21/04/2011;DALLE FRATTE EMANUELE;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;LAVORI DI TINTEGGIATURA;43.34;Lavori di costruzione specializzati;VIA CORNARA, 178, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04602500284;SEDE;IMPRESA INDIVIDUALE;;21/11/2011;DE LISI ONOFRIO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;OPERE DI MURATURE;43.39.01;Lavori di costruzione specializzati;VIA CALTANA, 153, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
01409590286;SEDE;IMPRESA INDIVIDUALE;;12/01/1993;DEC DI PAROLO DARIO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;ATTIVITA': COSTRUZIONE E INSTALLAZIONE CONTROSOFFITTI, CONTROPARETI IN CARTONGESSO E DOGHE LAVORI DI ISOLAMENTO E INSONORIZZAZIONE (DAL 4.1.1993).;43.32;Lavori di costruzione specializzati;VIA PIOVEGA NORD, 284, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04482340280;SEDE;IMPRESA INDIVIDUALE;;08/06/2010;DELTA COLOR DI BARUTTA DEVIS;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;TINTEGGIATURE;43.34;Lavori di costruzione specializzati;VIA MARCONI, 20/2, 35010 VILLANOVA DI CAMPOSAMPIERO PD;https://www.deltacolorpadova.it/;rivestimenti, tinteggiatura, restauro, cartongesso, industriali, posa, cappotto, verniciature, marmorino, plastici, edifici, vecchi, calce, tetti, assicurazioni, rifacimento, finanziamenti, pluviali, garanzie, pavimenti, ringhiere, color, delta, portfolio, essential, vecchi edifici, rivestimenti plastici, verniciature industriali, restauro vecchi, rifacimento tetti;True;it, en;;;;;;
04121870283;SEDE;IMPRESA INDIVIDUALE;;25/07/2006;EDIL STAR DI ANDREA DE TONI;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;; LAVORI EDILI (DAL 12.06.2006);43.39.01;Lavori di costruzione specializzati;VIA CAVIN CASELLE, 37, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02596230280;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;06/07/1995;EDILCASA COSTRUZIONI S.R.L.;35100;VILLANOVA DI CAMPOSAMPIERO;0-2;;POSA IN OPERA DI COPERTURE E COSTRUZIONI DI OSSATURE - IMPRESA EDILE (DAL 25.02.2000).;43.91;Lavori di costruzione specializzati;VIA CALTANA, 162/3, 35100 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04221430285;SEDE;IMPRESA INDIVIDUALE;;05/10/2007;EDILE DE GASPARI DI DE GASPARI LUCA;35010;VILLANOVA DI CAMPOSAMPIERO;3-9;;LAVORI GENERALI DI COSTRUZIONE EDIFICI;41.2;Costruzione di edifici;VIA ROMA, 187, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
02106010289;SEDE;SOCIETA' IN NOME COLLETTIVO;;11/09/1986;EUROMONTAGGI S.N.C. DI CONTE MICHELE E CONTE FABRIZIO;35010;VILLANOVA DI CAMPOSAMPIERO;10-49;;POSA GUARDRAILS, RETE, SEGNALETICA ORIZZONTALE E VERTICALE, PARAMASSI, MURI DI SOSTEGNO E AFFINI (DAL 30/7/1986).;42.11;Ingegneria civile;PIAZZA MERCATO, 31/3-4, 35010 VILLANOVA DI CAMPOSAMPIERO PD;https://www.euromontaggisnc.com/;barriere, classe, acciaio, legno, metalliche, condotte, sistemazione, cordoli, para, speciali, parapetto, pezzi, corten, attenuatori, particolari, pedoni, urto, recinzioni, archetti, motociclisti, ringhiera, euromontaggi, centinatrice, curvate, padova, barriere classe, condotte metalliche, sistemazione cordoli, pezzi speciali, attenuatori urto;True;it;;;;;;
05365250280;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;25/03/2021;F.A. IMPIANTI ELETTRICI S.A.S. DI FRISO ALESSIO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE DEGLI IMPIANTI SOTTOSPECIFICATI, POSTI AL SERVIZIO DEGLI EDIFICI, INDIPENDENTEMENTE DALLA DESTINAZIONE D'USO, COLLOCATI ALL'INTERNO DEGLI STESSI O DELLE RELATIVE PERTINENZE - D.M. 37/2008: LETT. A) IMPIANTI DI PRODUZIONE, TRASFORMAZIONE, TRASPORTO, DISTRIBUZIONE, UTILIZZAZIONE DELL'ENERGIA ELETTRICA, IMPIANTI DI PROTEZIONE CONTRO LE SCARICHE ATMOSFERICHE, NONCHE' GLI IMPIANTI PER L'AUTOMAZIONE DI PORTE, CANCELLI E BARRIERE,;43.21.01;Lavori di costruzione specializzati;VIA CAVIN CASELLE, 50/C, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05314740282;SEDE;IMPRESA INDIVIDUALE;;29/09/2020;FASSINA CLAUDIO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;POSA IN OPERA DI INFISSI, ARREDI, CONTROSOFFITTI, PARETI MOBILI E SIMILI ULTERIORI SPECIFICHE: INSTALLAZIONE DI PORTE (ESCLUSE QUELLE AUTOMATICHE E GIREVOLI E I CANCELLI AUTOMATICI), FINESTRE, INTELAIATURE DI PORTE E FINESTRE IN LEGNO O IN ALTRI MATERIALI;43.32.02;Lavori di costruzione specializzati;VIA ROMA, 84/2, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04873340287;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;27/01/2015;FAST COLOR SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI;43.32.02;Lavori di costruzione specializzati;VIA COGNARO, 164, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04085960286;SEDE;IMPRESA INDIVIDUALE;;26/05/2006;FATTORE ANDREA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;; INSTALLAZIONE, AMPLIAMENTO, TRASFORMAZIONE, MANUTENZIONE, RIPARAZIONE, ASSISTENZA DEGLI IMPIANTI SOTTOSPECIFICATI: - IMPIANTI DI RISCALDAMENTO E DI CLIMATIZZAZIONE AZIONATI DA FLUIDO LIQUIDO, AERIFORME, GASSOSO E DI QUALSIASI NATURA O SPECIE (LETT.C), - IMPIANTI IDROSANITARI, NONCHE' QUELLI DI TRASPORTO, DI TRATTAMENTO, DI USO, DI ACCUMULO E DI CONSUMO DI ACQUA ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DELL'ACQUA FORNITA DALL'ENTE DISTRIBUTORE (LETT.D), - IMPIANTI PER IL TRASPORTO E L'UTILIZZAZIONE DI GAS ALLO STATO LIQUIDO O AERIFORME ALL'INTERNO DEGLI EDIFICI A PARTIRE DAL PUNTO DI CONSEGNA DEL COMBUSTIBILE GASSOSO FORNITO DALL'ENTE DISTRIBUTORE (LETT.E), (DAL 04.04.2006);43.22.01;Lavori di costruzione specializzati;VIA CALTANA, 133, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04057900286;SEDE;IMPRESA INDIVIDUALE;;29/11/2005;FATTORE ROBERTO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;339/6923515; RIVESTIMENTO DI PAVIMENTI E MURI (DAL 07.11.2005);43.33;Lavori di costruzione specializzati;VIA CORNARA, 108, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
03024300273;UL;IMPRESA INDIVIDUALE;;03/03/2014;FAVERO DANIELE;35010;VILLANOVA DI CAMPOSAMPIERO;;; POSATORE PIASTRELLISTA (DAL 03/03/2014);43.33;Lavori di costruzione specializzati;;;;;;;;;;;
04492990280;SEDE;IMPRESA INDIVIDUALE;;27/09/2010;FIREDOORS DI DE CHECCHI PIERLUIGI;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;POSA IN OPERA DI INFISSI, ARREDI, CONTROSSOFFITTI, PARETI,MONTAGGIO E SMONTAGGIO MOBILI;43.32.02;Lavori di costruzione specializzati;VIA BOLLANA, 14, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05276000287;SEDE;IMPRESA INDIVIDUALE;;28/02/2020;FITCOSCHI MARIAN;35010;VILLANOVA DI CAMPOSAMPIERO;;;ATTIVITA' NON SPECIALIZZATE DI LAVORI EDILI (MURATORI);43.39.01;Lavori di costruzione specializzati;VIA ROMA, 137A, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05023360281;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;;23/12/2016;FIX COLOR SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;DIPINTURE ESTERNE TRAMITE PERSONALE ESTERNO;43.34;Lavori di costruzione specializzati;VIA COGNARO, 164, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05358820289;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;26/02/2021;F.LLI CONTE S.R.L.;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;COSTRUZIONE DI STRADE, AUTOSTRADE E PISTE AEROPORTUALI;42.11;Ingegneria civile;VIA MARCONI, 17, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05358820289;UL;SOCIETA' A RESPONSABILITA' LIMITATA;;12/03/2021;F.LLI CONTE S.R.L.;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;;42.11;Ingegneria civile;VIA MARCONI, 2, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
01471230282;SEDE;SOCIETA' IN NOME COLLETTIVO;;10/07/1980;F.LLI RIOLFO S.N.C. DI RIOLFO DANIELE, MICHELE E ELENA;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;EDILIZIA IN GENERE (DAL 06.04.1980), IMPRESA IMMOBILIARE (DAL 25/11/1992);41.2;Costruzione di edifici;VIA AMPEZZON, 4/F, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04352890281;SEDE;SOCIETA' IN ACCOMANDITA SEMPLICE;;23/01/2009;FRASCATI SCAVI S.A.S. DI FRASCATI MASSIMO  &  C.;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;PREPARAZIONE DEL CANTIERE E SISTEMAZIONE DEL TERRENO, DEMOLIZIONE, TRIVELLAZIONI E PERFORAZIONI (DAL 23.01.2009);43.12;Lavori di costruzione specializzati;VIA PUOTTI, 67, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
03690400282;SEDE;IMPRESA INDIVIDUALE;;11/02/2002;GAIANI FRANCO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;; TINTEGGIATURA PARETI, MURI INTERNI ED ESTERNI DI EDIFICI, ABITAZIONI E SIMILI (DAL 07.01.2002);43.34;Lavori di costruzione specializzati;VIA CALTANA, 158, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
04613300286;SEDE;IMPRESA INDIVIDUALE;;18/04/2012;GAIANI GIANCARLO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;049/0;IMBIANCHINO;43.34;Lavori di costruzione specializzati;VIA AMPEZZON, 55, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05289570284;SEDE;IMPRESA INDIVIDUALE;;07/07/2020;GASPARINI CLAUDIO;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;RIVESTIMENTO DI PAVIMENTI E DI MURI (DAL 22/06/2020);43.33;Lavori di costruzione specializzati;VIA CORNARA, 74, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05415140283;SEDE;IMPRESA INDIVIDUALE;;02/11/2021;GI.MI.SOLUZIONI EDILI DI GESUATO MICHELE;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;41.2;Costruzione di edifici;VIA MUSSOLINI, 52, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
03909760286;SEDE;IMPRESA INDIVIDUALE;;17/05/2004;GUIDALI EMANUEL;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;049/9201002;MONTAGGIO MOBILI (DAL 02.05.2007);43.32;Lavori di costruzione specializzati;VIA CAVIN DEL DO', 57, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05311070287;SEDE;IMPRESA INDIVIDUALE;;15/09/2020;HABACHI SADDIK;35010;VILLANOVA DI CAMPOSAMPIERO;0-2;;TINTEGGIATURA E POSA IN OPERA DI VETRI;43.34;Lavori di costruzione specializzati;VIA COGNARO, 180, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
05059480284;SEDE;SOCIETA' A RESPONSABILITA' LIMITATA;;02/05/2017;HIRECAP S.R.L.;35010;VILLANOVA DI CAMPOSAMPIERO;;;COSTRUZIONI DI EDIFICI RESIDENZIALI E NON RESIDENZIALI;41.2;Costruzione di edifici;VIA CORNARA, 21, 35010 VILLANOVA DI CAMPOSAMPIERO PD;;;;;;;;;;
